User_ID,Social_Media_Usage,Video_Usage,Messaging_Usage,Data_Consumption,Age,Region,Cluster
30,47.0010327894843,116.19846711914862,22.222811822975675,1.2553631987862426,56,East,1
31,35.02963257225048,67.73391338630694,39.73493633822481,2.255221663131727,58,East,0
32,32.46273630121655,141.1363827191728,46.352170412539195,2.2070961417461197,56,East,1
33,58.784954858949206,84.91277784391426,18.80726007181669,2.1351201087752734,51,South,0
34,23.83269760875198,34.458977276061745,44.339849237210274,1.3391763203131362,54,South,0
35,64.29028660073064,97.5575348062084,32.29488396129825,2.134813842625433,33,South,3
36,27.434345654135715,77.1136211332914,15.476829327950298,1.4932276726100087,18,West,4
37,56.33183674137916,113.93370064337185,30.717696742497814,1.9692612947399728,22,East,2
38,47.67853371431011,128.43222168458854,29.80480892371973,1.7856372140923744,56,South,1
39,61.25761368491728,97.03567845885657,22.38549733253146,1.802716415960704,30,East,2
40,6.6143829353013786,95.623524731365,19.3010452614403,2.1323086016514674,39,West,0
41,77.28079347174139,82.05328562595672,33.39491645037312,1.746384720273221,19,West,3
42,62.37288896128481,92.66436003117583,50.383635996787106,1.9708083283744005,47,East,3
43,68.54616899582828,112.0467281909556,28.31230271698721,2.4656270722313898,51,East,1
44,61.66854867935072,109.30055727492648,26.480341429304787,2.1677889577404974,50,East,1
45,20.36268330000538,103.0457974605071,17.539470212154477,2.4025840214071295,45,North,0
46,31.743560919731664,121.6914387777816,21.148401878652518,2.465608530680006,55,North,1
47,48.222520004020446,98.52237362496666,35.71292140881797,0.6802579863700173,36,East,4
48,55.261138387729765,100.21114947848817,31.62980591825306,1.406676099276806,41,North,4
49,57.69839257332416,80.11901325756729,22.513220021230147,3.0733992009308615,25,East,3
50,56.33275574583619,64.02907883948588,22.761672191999068,1.494387043975824,54,North,0
51,40.787988734597285,78.32972145616219,18.65938050859068,1.6559063736180424,28,East,4
52,72.8298727365316,78.76684906214479,46.82755378137877,1.7941458543147135,33,East,3
53,59.06874828011493,106.52724449117004,41.53817808731208,2.4121576318370543,30,East,3
54,60.723430055595344,125.81780390707868,50.00541310979424,2.474579136485978,40,North,1
55,66.96071461879106,103.17237567417583,39.09312172323685,1.970512688682584,24,North,3
56,27.731175140247277,121.01127807847962,31.477549842449257,2.7080867778163182,20,North,2
57,46.64109918335091,89.54121324999817,37.08508729866271,1.1161706087240482,40,West,4
58,57.01728552320562,72.77435381990894,26.641305932638158,2.4435956042223212,42,East,3
59,47.83213265383968,88.22000280200656,22.562007485865344,2.140798661719346,39,West,0
60,28.16759687033798,81.66546832196138,37.98517715452489,2.0476748258986204,55,East,0
61,55.883620180951475,74.94390221569472,35.71403685476577,2.333207981817427,25,North,3
62,40.1650635451213,108.2913457598785,29.26379437392143,1.5904784107921954,50,North,1
63,72.94712487030861,110.82117793141559,24.404666997602597,2.071216393899634,34,North,2
64,78.13341004295958,64.0558145654261,27.39281139576357,0.3235295967501015,25,South,4
65,25.21234069067298,86.85204717029296,20.938875063104778,2.4346368315617104,48,South,0
66,26.97027385165363,121.88187796096203,16.347988388026266,0.9665762357076966,41,North,4
67,44.23022762158214,85.65833027216968,20.10525321579563,1.9207958527055637,19,North,4
68,61.21538635903937,122.22333508692307,25.934162750304647,2.103490381196795,48,East,1
69,48.442509112578804,60.001272592317676,28.083604661180203,2.2980294253591627,26,East,3
70,54.69525639597832,129.90224784327498,34.23739350829189,1.7195711527449786,36,East,1
71,32.24810931490006,104.27570450509607,26.579024344422365,2.331594909067444,21,West,2
72,27.20044621925328,88.55738054876154,50.674035707890695,2.4728992497022957,52,West,1
73,29.610136742774475,119.52453826382762,46.05061109527815,2.296320745505282,31,East,1
74,29.848295564213387,107.33995877028202,40.29063478446311,2.3074418028905783,39,East,1
75,47.913142669528256,111.67393736560852,7.160506772093015,2.2009682132008352,34,North,2
76,47.86799025576018,100.02086880970367,31.507468424775862,1.9547518453019146,31,East,4
77,45.423315765710925,82.481397106565,21.733846346339085,2.720071297718176,54,East,0
78,42.622030978755355,96.66686936903194,11.06981102010316,1.4426026059219095,18,East,2
79,40.81060999145648,119.68442220991678,16.23931914293209,2.2649915692741724,19,North,2
80,62.69630398189444,138.5819078295216,27.31885345184256,1.9607204823405093,22,East,2
81,51.733598354425,167.72813038083876,35.90642446628188,2.179568094362658,42,West,1
82,44.18786163096153,57.39625323810035,55.09801263135906,1.8202663612423708,41,East,3
83,50.32695059099847,78.43110811335069,22.371090636376227,1.4251984568667817,29,East,4
84,39.498726058847026,136.77100559148562,46.68136368717967,1.5242566065159593,50,East,1
85,54.548846526118496,101.62500158563171,28.048503972352716,1.490399877242469,24,West,4
86,74.34810976543413,132.36882176175712,18.90260613749798,1.721142861288032,46,North,2
87,41.672965915668335,88.36253691783111,44.76120817717995,1.5449130806892108,31,West,4
88,44.66444999883597,103.70297443753196,26.30914577705812,0.9188192732036713,27,North,4
89,39.64499835157581,148.15016560641044,37.59274832878771,2.7449815251489333,48,South,1
90,31.759011497146584,85.53142946049948,45.91558997420769,2.815818697892489,55,West,3
91,40.24709026543364,108.32631279053274,24.04731705488533,1.1784470765048012,29,South,4
92,39.301317902908366,119.39303570658666,51.46354106978825,1.8625467350162552,36,East,1
93,46.50619210152733,82.84001988541054,23.297631997840377,1.5173482067301198,58,North,0
94,54.041612015755284,92.77048025478418,29.56601329680543,2.9961197690103787,30,North,3
95,24.163439759643303,69.24264603408568,28.223374415077497,1.4187032847464325,42,South,0
96,32.37072370665338,84.23490635928493,14.860037001907159,2.2932214710990957,18,North,2
97,64.09559347471708,116.93726498122706,31.9113316532693,2.291958642241731,34,West,3
98,20.07125727803956,107.2675191594659,42.11532004631785,2.2765018689143792,36,South,4
99,52.785655603828275,94.34460536901749,40.75319894315394,1.1827269598964416,32,West,4
100,42.1680796906088,119.32630418039003,19.52079411409837,2.2496784831147485,22,West,2
101,51.17761237305954,85.28915192413423,37.67126064771329,2.0232198036885523,32,West,3
102,60.06705011274901,82.84461483892991,22.61988757471424,3.1884788845705723,28,South,3
103,47.411956296795495,87.85197066182113,28.236501182208887,1.923888662935594,34,East,4
104,46.35912396256584,103.47897642116452,49.048183665917556,1.8880908692653189,45,East,1
105,63.340037210129296,124.50602164423235,29.79239934527652,2.869820187383773,36,West,2
106,51.750348628461204,112.86239809407937,28.996333263471865,1.8248971859639218,18,West,2
107,49.55669695615834,130.7875769736597,32.31418505013322,2.814784212697015,31,West,2
108,38.83187728681977,91.8355862734562,37.68154306791849,1.072901321722072,26,South,4
109,68.20070836413616,110.50708446900383,28.46304410952465,1.096286107030406,45,North,1
110,16.068766356729633,112.04594028663396,39.22326494238243,1.262172490627476,25,North,4
111,71.11288083182836,105.23736317020348,23.460493312123077,1.4376549102873155,24,North,2
112,36.77011392337194,145.63639050409725,51.91503186119276,1.734037674376448,37,West,1
113,45.875466167544246,110.40437746611474,39.132790537639366,1.8590504765851303,31,North,4
114,74.80258816807161,87.65013290702822,38.948199239581655,1.9258207027889407,49,East,3
115,26.48945942512255,48.72512250775812,45.02340706552908,2.1513275818036672,56,North,0
116,84.02009873302967,95.54701194537012,29.6545761556679,2.2958207467038947,54,East,3
117,63.01834163510304,92.59073029447151,43.02526634608195,1.68610487860823,37,South,3
118,50.53128388583757,103.72260968564858,31.73718489153966,1.3660975084057942,24,North,4
119,41.42460172904258,104.63961077303225,32.826466251764714,1.8194849576405863,19,North,4
120,36.09550945524149,144.96933771174704,23.113833600563204,1.634062466830685,23,North,2
121,16.866193735996447,84.90007351677913,33.05221477163944,2.0161711018720734,55,North,0
122,42.683130295562485,120.0568362386013,30.275819467002318,1.9844833898382197,58,North,1
123,72.69493423150102,148.24388896776412,24.511897774011118,1.1139104123113879,47,West,1
124,60.69583410176769,118.25253546452373,33.739625095842136,1.8770191954156688,52,North,1
125,45.38082232022217,94.4509955021173,38.5964504170302,2.230818337645239,43,South,3
126,65.57290598380173,80.87480596834203,40.879807837209285,1.3299055881867399,27,North,4
127,70.3434032682485,89.79847687282894,12.820465322832607,2.176415902500064,46,South,0
128,38.570859565388126,84.18018664765424,38.46101643561948,2.007317170700258,37,East,4
129,68.3096007725758,107.40339744481179,40.519442016399836,1.7441894058864855,55,South,1
130,34.557249269539504,83.51655499625608,39.59201062551817,2.3572397699869923,20,North,4
131,53.65735458048886,90.93113152900635,33.26062114523134,2.362226280567305,56,North,0
132,36.59824169487501,159.52526485790747,45.72282641543114,2.023624626335442,37,South,1
133,64.60913649854302,99.61359943999338,31.880255227249613,2.686163626546606,30,West,3
134,27.06856990575678,102.63630323491749,16.680995062815335,2.717156303324637,41,East,2
135,57.59437585872393,127.11654431313616,23.91646608288153,2.335518278970686,39,East,2
136,84.31832472510428,98.87307287697278,20.02566658008584,2.0717312830666685,41,South,2
137,57.00696564332402,131.8084986560759,36.682055095447424,2.4262108121311607,18,East,2
138,27.977245959629617,74.18435593682659,36.796560671152,0.9231495866219033,54,North,0
139,45.845553433516365,109.16257537066075,28.864534304780072,1.1282620458216313,44,West,1
140,25.81044013998368,89.00264127930662,18.91377592813019,1.275962735951083,32,West,4
141,66.16679300209336,86.82404577577766,19.87556250260166,1.8716640523105323,31,East,2
142,30.383588513292754,103.11750680749742,24.41827830327904,2.7440446942741743,45,West,0
143,56.59240415800762,96.88449087017584,24.8048418067486,2.5499697804523933,44,East,3
144,44.08930073469384,94.93908196037988,33.66785389760705,1.8238329952224945,36,South,4
145,69.00669335650642,94.07438163696749,38.129827534064766,1.9272135344698806,24,East,3
146,54.91623220796667,93.70480978947487,43.27829779611016,1.3949974204006454,28,South,4
147,50.64004199009869,85.83239924068423,13.055888785122978,2.3058951519931936,28,North,2
148,53.1461922675801,108.37984137559245,43.33184665676319,2.5344311683535983,26,North,3
149,51.94225876692113,132.92688903735902,32.9327993281821,1.797260247128958,37,North,1
150,36.5789518614303,88.2731380167009,27.50017208520723,1.7886049929231032,19,North,4
151,28.04237707951966,97.6457731291785,39.956434449067736,2.216504711520376,58,North,1
152,52.0384101312035,79.83087201515532,32.98259367627486,1.9324351903920913,48,West,0
153,71.7241036607407,100.54309278603039,23.39419926095064,2.3593681648254567,30,East,2
154,65.03250322696486,85.9177616132353,28.542969597285914,1.380065344501912,57,South,0
155,41.68907898202909,86.97539595187149,56.248238809808534,2.0281464653292818,39,South,3
156,56.65510467154409,113.21097378285174,49.75950481282714,2.4690373292354577,32,West,3
157,37.48956950040372,98.73932676361156,36.08768857225102,2.1383934749810676,27,West,4
158,56.92058158813948,105.60252603599575,20.319293341431404,1.461871246452937,59,North,0
159,61.0849663995486,108.1050303788044,27.329892800213738,2.333055413851953,44,South,3
160,76.02251279603779,125.73270821992278,43.87343260812,1.4017663468053514,36,South,1
161,51.32408334770043,88.14521554184864,39.157410418625275,1.1344431692691304,54,North,0
162,43.54507987269675,96.43716412891305,23.942398137063243,1.9051832806846807,30,West,2
163,51.291523917706094,76.33154285312281,22.94973798673322,1.7738725161134878,48,East,0
164,52.18415643969708,89.59207693737791,13.2613446365471,1.1084621733385451,43,North,0
165,47.720662455043,129.66287011492386,35.30744882812119,2.6567623046871764,25,South,2
166,32.97505972917662,114.48504204098407,38.93052694606627,1.4578865755541588,45,South,1
167,57.58057548705095,107.87244871782944,21.72432227221612,2.1859803899218377,59,South,0
168,55.288229190503024,75.05817802278244,44.530392684511554,1.9781155683500746,31,West,3
169,45.40905184918108,105.36826650387842,41.670634565984145,2.027652137138251,41,East,1
170,37.13274186196331,110.37107144029963,18.112324448600425,1.8967819898359655,45,North,0
171,48.32195046007345,102.54444078997598,34.149141069342505,2.574973328016222,52,South,1
172,32.24116884551719,65.75811633155814,0.3056223828111051,1.5216699508127352,28,North,0
173,40.954586465981635,97.57107690994312,38.09961467886236,1.6419147248243868,24,South,4
174,43.75397043258726,75.38218232563852,36.09958997633406,2.406678559023086,52,East,0
175,55.52101175109343,97.49181419433671,34.47559099577834,2.575999519208014,30,East,3
176,76.7963068737938,79.5359828446777,49.69863162077834,2.2251461873255987,51,North,3
177,52.097705047076055,113.2323185047626,49.85841256364304,1.741959640546575,24,North,4
178,55.222484234829786,106.0419374589456,2.517143515241056,2.0224774022428598,48,East,2
179,53.119288632422126,79.6124985838555,28.327623456168467,2.0416175588246945,44,West,0
180,35.89479069740885,53.741092004565004,10.063907481386597,1.8268118920620338,19,North,4
181,42.94202783620303,110.626879654802,32.831831263570514,2.053565237306765,55,South,1
182,32.854148839732744,142.57786596570585,22.983559455269962,2.518872449089598,52,West,1
183,51.15194251941375,102.40308426065427,28.831349138560704,1.302325125731791,33,West,4
184,70.75539921981523,139.1040979052259,25.15872299566817,1.740561756562554,18,West,2
185,61.723020868120535,100.80859663610356,37.62779656818809,1.4297654195908227,20,West,4
186,39.83752470361765,130.30723782059715,39.458514671165894,1.5224744907706667,34,West,1
187,53.97793371253326,86.7115784646138,43.32474391379682,1.1033160268319064,33,North,4
188,31.883595679072897,95.91985771430107,36.94158367583807,1.9847746777456974,38,South,4
189,54.29197329552857,87.57144154790917,52.86202465957106,1.6241435119500705,58,West,1
190,16.827096487456707,118.96603482326381,30.868374406152046,1.6342064849102904,45,West,1
191,22.788749637154208,105.44079725343393,10.137148399368314,1.374605244690085,55,East,0
192,43.22591651857292,46.3125958604422,30.982992337784285,1.2010688048021372,36,South,4
193,45.35703798861783,112.89115618282393,34.22348267994964,2.1494386373292906,24,North,4
194,18.87983142898744,97.17157216630432,39.72903509904589,1.8061303705779679,33,South,4
195,51.79988624356636,137.88563537927683,35.13655043940463,1.7024410652995703,32,West,1
196,57.38252033398706,104.75713874226778,40.886285899584806,2.2740929066226343,59,South,1
197,34.20876692173851,117.21878180718207,31.537300759417164,2.463484185830775,27,South,2
198,50.11926344642062,92.16665280385065,40.51618765710335,0.9031079290097477,33,East,4
199,55.41488529536308,87.89641656067309,38.72852592037461,1.6201902984589998,46,South,0
200,57.90008305095611,98.54881461672636,30.906586586791363,1.9833912093748127,55,North,0
201,39.738800466934116,96.04095354341555,37.61998139699283,1.8203544123147974,25,East,4
202,59.25781189740103,105.55205529138611,41.79372279118952,1.6800895801932603,32,East,4
203,58.34371045803304,99.5334301469297,46.44757724191351,2.160613412189049,59,North,1
204,64.4497189732104,118.2777689692987,33.20874132668745,1.7287169245721195,47,North,1
205,34.16194664681825,146.36517723534757,39.251687673342964,2.5831553171570327,43,East,1
206,40.218896057912815,103.1304729561944,32.49972050513778,1.878005939049895,42,East,1
207,46.25456517827579,98.06734837497034,23.350621799617013,2.4375085360673836,25,North,2
208,39.37958592554561,119.28737277572667,52.37741515762633,2.363288600271391,33,West,1
209,40.69039424091167,128.50384135955898,25.32292323984177,2.9183953163246033,24,East,2
210,54.90470505894568,125.63179070972636,25.834996864791503,0.4765906092347081,40,East,1
211,67.00352733239772,139.0126146966109,43.15870421557132,2.247179654176583,36,North,1
212,67.20133187827662,97.83187005183805,17.259442220314124,2.0675473257201378,51,West,0
213,62.10525256190784,134.48623219595152,29.01611174487264,1.945354229989433,49,West,1
214,37.61505033878143,107.32433617513674,29.980228197318848,1.1416976081383932,27,North,4
215,34.22269435934015,76.0559570216856,31.859539726611942,1.8414923849322042,48,West,0
216,48.16227635081737,136.99646483311855,31.78190907345903,2.730599566328292,35,West,2
217,59.21861996352499,54.814626610029805,21.374827499566166,1.3551071326535498,40,West,0
218,51.387815665377204,126.42207927239912,27.513959192553518,1.6088694546475386,47,North,1
219,50.884231757296035,114.08471861267289,22.695461082700355,2.071124234353883,42,South,2
220,34.42387325396044,94.36548112918335,39.38823679837304,2.4691820718200512,19,East,4
221,50.810589366187195,72.99712608156852,26.396693354740176,1.4847175879031056,34,East,4
222,25.49790398255491,96.80635637958893,36.30225222525314,1.4988531994056582,32,North,4
223,42.92871030923164,85.8910062908285,47.52354680260568,1.0169776577140126,47,West,4
224,28.666247856758975,107.35851690364831,40.55265105656127,1.5500333714889312,50,West,1
225,30.51589185467276,87.70125323531566,19.773376050072812,1.8682691957841573,25,East,4
226,73.26642239853383,92.50576210756378,16.035000727287347,1.728251636889444,45,East,0
227,60.99568373204021,76.7417730190062,39.556450039048975,1.4341352140954327,28,West,4
228,48.72710373938329,85.26075817738867,37.00493843255859,2.158101210073579,58,North,0
229,28.250397798396236,132.81422537976903,28.554178185655754,1.752874645343104,22,North,4
230,46.21344035050956,102.62826716109514,51.30761204946835,2.5159444964092517,21,North,3
231,79.75642784623338,81.67576965391838,17.119565969434873,2.4309476551319578,59,East,0
232,56.39498666871703,69.78254646682933,37.042256107770505,2.0195011280057003,25,South,3
233,67.98612840099432,90.77403583353603,28.564308435235148,2.5803110063231545,31,East,3
234,64.5579152792322,120.39283722675361,27.75805776921677,2.281074714373595,39,West,2
235,63.154438582945716,85.96443538630828,28.090290187817573,1.6291481304923436,29,South,4
236,36.825830024299805,88.77540148995219,40.32379102611273,1.8660900366158901,22,East,4
237,73.11934409790817,91.10486306032341,24.516463302285466,0.9354945368266605,20,East,4
238,59.749448251091636,108.04324490636208,45.29502247495959,2.9045157468432574,39,South,3
239,41.289850513843945,85.85811822846983,26.684375948151846,1.0049844309997549,28,East,4
240,42.08806607666809,103.3262817933606,27.18504613576821,2.2871813641779375,25,North,2
241,47.62691490570802,94.65704547867624,35.68544729708555,1.2011285892470032,18,West,4
242,39.5481869602485,70.75798886763079,35.77596679760444,2.3769676064536376,28,East,3
243,58.01506927853343,113.33106579361966,31.68837878171422,1.905394429597984,28,West,2
244,62.24960130956469,68.31521093530526,45.447082586913574,1.9258867112219662,31,North,3
245,58.61041587153986,124.51816840113764,32.24140410609273,1.6029747827460321,29,North,2
246,43.201583260114674,104.19939929844824,15.539975167436832,1.4686860368247707,41,West,0
247,34.09588517724697,80.78904666137805,25.168883950054234,1.497484086577526,48,North,0
248,44.60305410456463,81.0237861759517,10.842788560966863,1.3144664595210631,42,North,0
249,40.753454901072274,52.646189483075375,47.310830615515,1.3971187613197302,33,North,4
250,27.582620516979375,77.43301476289359,14.12785375891981,1.9625723594629498,47,North,0
251,51.84938756863701,139.04664044669283,44.41570563324794,1.7362320804393987,59,South,1
252,44.51620680923763,104.6940597618832,24.42391310188415,1.7790862382935886,29,West,2
253,31.69070878468399,130.25746867834877,18.506076247596027,2.19366621570224,47,South,2
254,13.883065326253842,109.8135853023947,12.389473175556851,2.4653175558741767,57,South,0
255,49.86357924079068,79.37371726367412,20.01362545069768,1.6572989070959498,37,South,0
256,52.18996322092667,83.97590211963967,26.587097236150818,1.1237237804180977,24,North,4
257,45.71271521598776,126.56054638232817,38.30655571199081,1.0396646461712673,43,North,1
258,27.39566205912463,83.96360912821045,21.02368204162786,1.6828561049722959,37,South,0
259,50.77087285663602,131.11010368868216,14.936269796095639,2.845353641008547,29,East,2
260,33.24127628348514,135.1948745476014,32.30638363526998,1.4248410314592563,55,South,1
261,32.6664759218239,133.52169649764318,20.239861109493507,1.954178693293667,43,East,1
262,34.928943180139214,83.40526491011225,42.89052765965729,1.7008905322084593,38,West,4
263,51.98177487696095,146.1371225342802,4.373869452824746,0.7957952310481058,43,North,2
264,63.371996471653915,135.5329517480075,24.31145251567795,1.6061922877768442,47,West,1
265,77.42634358343226,99.31662990092534,44.38146703735781,1.6852848826657274,32,South,3
266,49.03169305216414,65.87656255559739,30.810061907840165,1.6843251416336045,52,South,0
267,76.0255823759385,111.93835442410723,34.713577065148606,2.698353909787484,48,North,3
268,63.46235755807916,97.47762921454955,41.56175746864186,1.8144272076920342,37,East,3
269,40.25185943635029,97.45359645760296,27.263453178845864,1.4649283027321256,46,West,0
270,54.56333576186863,104.46735075635279,34.950926492306394,1.6971987151154964,49,East,1
271,41.9133404459255,88.25130664469745,17.39720440213921,1.903005166407967,24,East,2
272,34.8787610928107,83.54465151933674,28.757612285131668,1.5429998960468068,50,South,0
273,41.004845514470745,85.90435957157295,47.494632504222096,1.7779978656657174,37,West,4
274,38.66269564174219,82.98813806020496,25.243213714336253,2.7404604195188202,28,East,3
275,75.42465008751577,85.86736469598239,31.22606236962036,2.1028121263826876,42,West,3
276,38.979949108955914,69.45358256096966,21.906002249113442,3.252282061655488,42,West,3
277,39.95862303718525,85.75390926807194,21.19018637415587,1.8880775171985804,45,West,0
278,65.29046556096992,119.43026498850838,20.836167358330734,2.1203137472068745,51,East,1
279,59.711368418860744,75.49936384720084,37.207155366386054,1.7777611509778608,35,West,3
280,29.965940089276334,86.14567740787935,32.054807186006556,2.423799339689475,57,North,0
281,42.58375631931603,129.50436372093836,38.21009667641501,1.6726012146442564,49,West,1
282,43.10037566084515,133.08114609079195,33.09637063363441,1.156446679491442,41,North,1
283,48.16570918336707,104.59632684384563,35.7121586100602,2.3662736947339473,24,East,3
284,52.02812498449161,105.5350015824396,33.93052145247081,2.2578305548791513,42,East,1
285,50.855709109873594,93.66640790528399,29.40175221600133,1.175398947346019,26,North,4
286,66.29202712757896,98.2055470892751,41.48402534193578,2.3940744422194715,38,North,3
287,65.65951732157959,99.96780008210808,23.94047355126399,2.315561339009198,31,North,2
288,42.57449416838146,96.30642507530123,13.17934293407469,2.44035964233385,39,North,2
289,42.379751105821974,101.14847836743968,28.360900533413226,2.1371046733659402,19,South,4
290,48.23549230348455,101.2858204334922,42.91653839745817,1.73102807012051,31,North,4
291,68.43378332402625,63.48813643070331,33.47554284306213,1.5820256493054838,43,North,0
292,56.327704603885934,61.87910636876916,37.06774025333991,2.3749195296056893,39,South,3
293,43.513132569453525,91.26732770678888,24.5010533347392,1.8644958032719328,18,East,4
294,47.865479617911966,118.32227080793456,25.100744297444606,1.7408005741147883,38,West,2
295,51.063952962289626,115.18507786190702,20.77769497965822,1.2704769961947395,51,South,0
296,55.94486317868009,50.42406958600103,39.74582374589929,1.4012007240705175,28,West,4
297,54.109211981774685,119.6667364583758,28.6969550850557,2.267714841913298,46,South,1
298,48.32148880891737,96.52919412975322,32.1921509266088,1.9673399510105645,20,West,4
299,40.502404887032625,69.90069117962449,44.96049480505189,1.3857288378903991,30,West,4
300,38.40369545547612,90.64440324399095,47.67824064610056,1.4331584068911507,24,South,4
301,30.51376712362839,99.70744884531496,43.2822809135668,2.1693037931292873,34,East,4
302,53.093992616230935,107.46366355037632,33.43564487697873,2.431314177371574,32,North,3
303,38.515544339317216,97.97970156987574,42.36190487938739,2.9502510628070717,31,North,3
304,74.07381735722373,118.14934388378899,39.63199213522629,1.4162682020465374,22,East,4
305,50.65022382099989,105.54798517731226,32.435158028572154,1.660594786880098,48,West,1
306,98.11237745005477,113.10187386185132,33.27400244315406,1.5664950526290737,48,North,1
307,29.113101527190587,105.87119748288438,28.945798737813178,1.9778944239606246,59,East,0
308,43.738043537817276,69.95036115079508,31.806356192639985,1.5967323917698022,31,North,4
309,66.44056748815923,104.97383819736744,1.4079003156820349,2.0082714397677552,46,East,2
310,64.04625945512709,107.5612657855998,39.62721379247531,2.6634920025167395,20,North,3
311,52.46416247046081,100.71269867238432,22.914757214657964,2.1942660783295462,57,South,0
312,43.65862346662033,121.11212134979752,30.793825772838403,1.344974990135137,43,South,1
313,57.18185630331146,91.23080264561062,26.65936659872696,2.537308232119465,34,East,3
314,25.68791280088019,117.1807840019627,18.589252184701294,2.0883280172792804,33,South,2
315,51.57978433018292,76.38284403675121,16.75231075359356,1.860166595200841,41,West,0
316,60.8916202149784,79.11324193403661,56.310545511659654,2.5458042168567854,21,North,3
317,96.0540367622627,93.35341388332036,37.78438353211672,2.156113027049484,44,East,3
318,44.385726703250825,77.88410669551021,28.336036885723694,2.2968893176868446,34,North,3
319,61.98381642679071,89.70890713541381,24.824255385830657,2.620565391573661,34,East,3
320,45.47666522958887,112.96343680982608,32.468464674513164,1.9184905244454196,58,East,1
321,54.65357374829413,75.20419686904125,29.281966350733796,2.2176364382902127,19,West,3
322,36.855129459533785,104.33036444804347,33.37264019871412,2.1132959421735658,59,North,1
323,50.805341946205516,125.92388085380733,29.69095911674691,1.6103340503682357,35,North,1
324,51.95182753132802,130.38753407222347,28.5537307351874,1.4862105581055955,19,North,2
325,40.311930756858544,105.92261082929457,22.77716668216417,2.944877023278006,56,South,0
326,54.350851681080236,112.29359584989484,13.520768589389618,2.095790623319571,43,East,2
327,39.058839822156116,92.86191410702321,33.38893008644881,2.5836761521356184,51,West,0
328,38.4696780610226,117.79472660512317,31.502867908686937,2.398599662139102,50,South,1
329,77.86208253378854,106.67410135054192,37.65292979709171,1.7856085498073535,23,South,3
330,57.53764645531157,108.38113108557947,19.668240737570976,2.563946983623593,40,South,2
331,71.13509620222989,119.83517103774767,30.896732698509126,1.6505186556613625,47,East,1
332,68.34953383796125,74.22469093217461,8.996499874834441,1.745891902928097,33,South,2
333,50.93303139144702,99.10495224536407,42.20795118846226,1.5093387329405408,44,West,1
334,49.77932750721799,94.586123859629,26.11255662488133,1.946941701428666,57,North,0
335,32.902303458886315,108.91732377126081,27.999973537048,1.7759220384328716,18,West,4
336,49.91549576624951,89.26881353369276,48.64136052135645,2.116536146879087,50,South,3
337,40.48187811833191,102.28579461044212,31.913341871019295,1.1431992394905865,48,East,1
338,45.95395890432794,82.75973496307019,46.43237660124732,2.5320968489060425,34,North,3
339,28.764404694299156,87.32284703488276,26.165483909151618,2.5896462000919485,25,North,4
340,6.7778981296045515,92.33081260301435,29.63254407830793,2.0926559219273217,19,West,4
341,52.84424956522397,93.81092356098358,34.74116011439338,1.84348157044627,40,West,4
